Date_Time,Minute,Status,Min_Class
2020-06-28-21:49:34,49,0,2020-06-28 21:49:34
2020-06-28-21:49:34,49,0,2020-06-28 21:49:34
2020-06-28-21:49:35,49,1,2020-06-28 21:49:35
2020-06-28-21:49:35,49,1,2020-06-28 21:49:35
2020-06-28-21:49:35,49,0,2020-06-28 21:49:35
2020-06-28-21:49:38,49,1,2020-06-28 21:49:38
2020-06-28-21:49:38,49,1,2020-06-28 21:49:38
2020-06-28-21:49:41,49,1,2020-06-28 21:49:41
2020-06-28-21:49:41,49,1,2020-06-28 21:49:41
2020-06-28-21:49:41,49,0,2020-06-28 21:49:41
2020-06-28-21:49:43,49,0,2020-06-28 21:49:43
2020-06-28-21:49:43,49,1,2020-06-28 21:49:43
2020-06-28-21:49:44,49,1,2020-06-28 21:49:44
2020-06-28-21:49:44,49,0,2020-06-28 21:49:44
2020-06-28-21:49:45,49,1,2020-06-28 21:49:45
2020-06-28-21:49:46,49,0,2020-06-28 21:49:46
2020-06-28-21:49:48,49,1,2020-06-28 21:49:48
2020-06-28-21:49:48,49,1,2020-06-28 21:49:48
2020-06-28-21:49:49,49,0,2020-06-28 21:49:49
2020-06-28-21:49:49,49,0,2020-06-28 21:49:49
2020-06-28-21:49:52,49,0,2020-06-28 21:49:52
2020-06-28-21:49:53,49,0,2020-06-28 21:49:53
2020-06-28-21:49:53,49,0,2020-06-28 21:49:53
2020-06-28-21:49:54,49,0,2020-06-28 21:49:54
2020-06-28-21:49:55,49,1,2020-06-28 21:49:55
2020-06-28-21:49:55,49,1,2020-06-28 21:49:55
2020-06-28-21:49:56,49,0,2020-06-28 21:49:56
2020-06-28-21:49:57,49,0,2020-06-28 21:49:57
2020-06-28-21:49:57,49,0,2020-06-28 21:49:57
2020-06-28-21:49:57,49,0,2020-06-28 21:49:57
2020-06-28-21:49:58,49,0,2020-06-28 21:49:58
2020-06-28-21:49:59,49,0,2020-06-28 21:49:59
2020-06-28-21:50:00,50,1,f6
2020-06-28-21:50:01,50,0,f6
2020-06-28-21:50:02,50,0,f6
2020-06-28-21:50:03,50,0,f6
2020-06-28-21:50:03,50,0,f6
2020-06-28-21:50:05,50,1,f6
2020-06-28-21:50:05,50,1,f6
2020-06-28-21:50:09,50,1,f6
2020-06-28-21:50:09,50,0,f6
2020-06-28-21:50:10,50,0,f6
2020-06-28-21:50:11,50,0,f6
2020-06-28-21:50:12,50,0,f6
2020-06-28-21:50:12,50,1,f6
2020-06-28-21:50:12,50,1,f6
2020-06-28-21:50:13,50,1,f6
2020-06-28-21:50:14,50,1,f6
2020-06-28-21:50:14,50,1,f6
2020-06-28-21:50:15,50,0,f6
2020-06-28-21:50:16,50,0,f6
2020-06-28-21:50:16,50,1,f6
2020-06-28-21:50:16,50,1,f6
2020-06-28-21:50:17,50,1,f6
2020-06-28-21:50:18,50,1,f6
2020-06-28-21:50:18,50,0,f6
2020-06-28-21:50:19,50,1,f6
2020-06-28-21:50:20,50,1,f6
2020-06-28-21:50:21,50,0,f6
2020-06-28-21:50:23,50,0,f6
2020-06-28-21:50:24,50,1,f6
2020-06-28-21:50:24,50,1,f6
2020-06-28-21:50:25,50,0,f6
2020-06-28-21:50:25,50,1,f6
2020-06-28-21:50:26,50,1,f6
2020-06-28-21:50:27,50,0,f6
2020-06-28-21:50:27,50,0,f6
2020-06-28-21:50:28,50,0,f6
2020-06-28-21:50:29,50,1,f6
2020-06-28-21:50:30,50,1,f6
2020-06-28-21:50:31,50,1,f6
2020-06-28-21:50:31,50,0,f6
2020-06-28-21:50:31,50,1,f6
2020-06-28-21:50:32,50,0,f6
2020-06-28-21:50:33,50,0,f6
2020-06-28-21:50:34,50,0,f6
2020-06-28-21:50:35,50,1,f6
2020-06-28-21:50:36,50,0,f6
2020-06-28-21:50:37,50,1,f6
2020-06-28-21:50:37,50,1,f6
2020-06-28-21:50:38,50,1,f6
2020-06-28-21:50:39,50,1,f6
2020-06-28-21:50:39,50,0,f6
2020-06-28-21:50:40,50,0,f6
2020-06-28-21:50:40,50,1,f6
2020-06-28-21:50:41,50,1,f6
2020-06-28-21:50:42,50,1,f6
2020-06-28-21:50:42,50,1,f6
2020-06-28-21:50:43,50,1,f6
2020-06-28-21:50:43,50,1,f6
2020-06-28-21:50:44,50,1,f6
2020-06-28-21:50:45,50,0,f6
2020-06-28-21:50:45,50,0,f6
2020-06-28-21:50:45,50,1,f6
2020-06-28-21:50:45,50,1,f6
2020-06-28-21:50:45,50,0,f6
2020-06-28-21:50:46,50,1,f6
2020-06-28-21:50:46,50,0,f6
2020-06-28-21:50:49,50,1,f6
2020-06-28-21:50:49,50,0,f6
2020-06-28-21:50:49,50,1,f6
2020-06-28-21:50:50,50,0,f6
2020-06-28-21:50:50,50,0,f6
2020-06-28-21:50:51,50,1,f6
2020-06-28-21:50:51,50,1,f6
2020-06-28-21:50:53,50,1,f6
2020-06-28-21:50:54,50,0,f6
2020-06-28-21:50:55,50,1,f6
2020-06-28-21:50:57,50,1,f6
2020-06-28-21:50:58,50,0,f6
2020-06-28-21:50:58,50,0,f6
2020-06-28-21:50:59,50,1,f6
2020-06-28-21:50:59,50,0,f6
2020-06-28-21:51:01,51,1,f6
2020-06-28-21:51:02,51,1,f6
2020-06-28-21:51:04,51,1,f6
2020-06-28-21:51:05,51,0,f6
2020-06-28-21:51:05,51,1,f6
2020-06-28-21:51:05,51,1,f6
2020-06-28-21:51:06,51,0,f6
2020-06-28-21:51:06,51,1,f6
2020-06-28-21:51:06,51,0,f6
2020-06-28-21:51:08,51,0,f6
2020-06-28-21:51:08,51,1,f6
2020-06-28-21:51:10,51,0,f6
2020-06-28-21:51:11,51,1,f6
2020-06-28-21:51:11,51,1,f6
2020-06-28-21:51:15,51,0,f6
2020-06-28-21:51:16,51,0,f6
2020-06-28-21:51:16,51,1,f6
2020-06-28-21:51:16,51,0,f6
2020-06-28-21:51:17,51,1,f6
2020-06-28-21:51:18,51,1,f6
2020-06-28-21:51:20,51,1,f6
2020-06-28-21:51:21,51,1,f6
2020-06-28-21:51:22,51,1,f6
2020-06-28-21:51:24,51,1,f6
2020-06-28-21:51:25,51,1,f6
2020-06-28-21:51:26,51,1,f6
2020-06-28-21:51:27,51,0,f6
2020-06-28-21:51:28,51,0,f6
2020-06-28-21:51:29,51,1,f6
2020-06-28-21:51:31,51,0,f6
2020-06-28-21:51:31,51,1,f6
2020-06-28-21:51:31,51,1,f6
2020-06-28-21:51:32,51,0,f6
2020-06-28-21:51:33,51,0,f6
2020-06-28-21:51:34,51,1,f6
2020-06-28-21:51:34,51,1,f6
2020-06-28-21:51:35,51,1,f6
2020-06-28-21:51:37,51,0,f6
2020-06-28-21:51:38,51,1,f6
2020-06-28-21:51:38,51,0,f6
2020-06-28-21:51:38,51,0,f6
2020-06-28-21:51:39,51,1,f6
2020-06-28-21:51:39,51,1,f6
2020-06-28-21:51:39,51,0,f6
2020-06-28-21:51:40,51,0,f6
2020-06-28-21:51:41,51,1,f6
2020-06-28-21:51:42,51,1,f6
2020-06-28-21:51:43,51,0,f6
2020-06-28-21:51:44,51,0,f6
2020-06-28-21:51:46,51,1,f6
2020-06-28-21:51:47,51,1,f6
2020-06-28-21:51:47,51,0,f6
2020-06-28-21:51:48,51,0,f6
2020-06-28-21:51:50,51,1,f6
2020-06-28-21:51:51,51,0,f6
2020-06-28-21:51:51,51,1,f6
2020-06-28-21:51:55,51,0,f6
2020-06-28-21:51:55,51,1,f6
2020-06-28-21:51:56,51,1,f6
2020-06-28-21:51:59,51,0,f6
2020-06-28-21:52:01,52,1,f6
2020-06-28-21:52:02,52,1,f6
2020-06-28-21:52:03,52,0,f6
2020-06-28-21:52:03,52,1,f6
2020-06-28-21:52:04,52,1,f6
2020-06-28-21:52:04,52,1,f6
2020-06-28-21:52:05,52,1,f6
2020-06-28-21:52:07,52,0,f6
2020-06-28-21:52:07,52,1,f6
2020-06-28-21:52:09,52,0,f6
2020-06-28-21:52:09,52,0,f6
2020-06-28-21:52:13,52,1,f6
2020-06-28-21:52:14,52,1,f6
2020-06-28-21:52:15,52,1,f6
2020-06-28-21:52:16,52,0,f6
2020-06-28-21:52:17,52,1,f6
2020-06-28-21:52:17,52,0,f6
2020-06-28-21:52:17,52,0,f6
2020-06-28-21:52:18,52,1,f6
2020-06-28-21:52:20,52,0,f6
2020-06-28-21:52:21,52,0,f6
2020-06-28-21:52:22,52,0,f6
2020-06-28-21:52:24,52,1,f6
2020-06-28-21:52:24,52,0,f6
2020-06-28-21:52:25,52,0,f6
2020-06-28-21:52:29,52,0,f6
2020-06-28-21:52:30,52,0,f6
2020-06-28-21:52:30,52,0,f6
2020-06-28-21:52:31,52,1,f6
2020-06-28-21:52:31,52,1,f6
2020-06-28-21:52:31,52,1,f6
2020-06-28-21:52:33,52,1,f6
2020-06-28-21:52:33,52,1,f6
2020-06-28-21:52:34,52,1,f6
2020-06-28-21:52:34,52,0,f6
2020-06-28-21:52:35,52,0,f6
2020-06-28-21:52:36,52,1,f6
2020-06-28-21:52:36,52,1,f6
2020-06-28-21:52:36,52,1,f6
2020-06-28-21:52:38,52,1,f6
2020-06-28-21:52:40,52,1,f6
2020-06-28-21:52:40,52,1,f6
2020-06-28-21:52:41,52,1,f6
2020-06-28-21:52:41,52,0,f6
2020-06-28-21:52:42,52,0,f6
2020-06-28-21:52:43,52,1,f6
2020-06-28-21:52:43,52,0,f6
2020-06-28-21:52:43,52,0,f6
2020-06-28-21:52:43,52,1,f6
2020-06-28-21:52:44,52,1,f6
2020-06-28-21:52:45,52,0,f6
2020-06-28-21:52:45,52,1,f6
2020-06-28-21:52:47,52,0,f6
2020-06-28-21:52:49,52,1,f6
2020-06-28-21:52:49,52,0,f6
2020-06-28-21:52:49,52,0,f6
2020-06-28-21:52:53,52,1,f6
2020-06-28-21:52:53,52,0,f6
2020-06-28-21:52:56,52,1,f6
2020-06-28-21:52:56,52,0,f6
2020-06-28-21:52:56,52,1,f6
2020-06-28-21:52:56,52,0,f6
2020-06-28-21:53:00,53,0,f6
2020-06-28-21:53:01,53,0,f6
2020-06-28-21:53:02,53,1,f6
2020-06-28-21:53:02,53,1,f6
2020-06-28-21:53:04,53,0,f6
2020-06-28-21:53:05,53,0,f6
2020-06-28-21:53:07,53,0,f6
2020-06-28-21:53:08,53,0,f6
2020-06-28-21:53:09,53,1,f6
2020-06-28-21:53:11,53,0,f6
2020-06-28-21:53:12,53,0,f6
2020-06-28-21:53:12,53,1,f6
2020-06-28-21:53:13,53,0,f6
2020-06-28-21:53:13,53,1,f6
2020-06-28-21:53:14,53,1,f6
2020-06-28-21:53:14,53,0,f6
2020-06-28-21:53:16,53,1,f6
2020-06-28-21:53:17,53,1,f6
2020-06-28-21:53:17,53,1,f6
2020-06-28-21:53:17,53,0,f6
2020-06-28-21:53:19,53,0,f6
2020-06-28-21:53:20,53,0,f6
2020-06-28-21:53:20,53,1,f6
2020-06-28-21:53:20,53,0,f6
2020-06-28-21:53:22,53,0,f6
2020-06-28-21:53:23,53,1,f6
2020-06-28-21:53:24,53,1,f6
2020-06-28-21:53:24,53,0,f6
2020-06-28-21:53:24,53,1,f6
2020-06-28-21:53:25,53,1,f6
2020-06-28-21:53:25,53,0,f6
2020-06-28-21:53:26,53,1,f6
2020-06-28-21:53:27,53,1,f6
2020-06-28-21:53:27,53,1,f6
2020-06-28-21:53:28,53,0,f6
2020-06-28-21:53:29,53,1,f6
2020-06-28-21:53:29,53,0,f6
2020-06-28-21:53:29,53,1,f6
2020-06-28-21:53:30,53,1,f6
2020-06-28-21:53:31,53,0,f6
2020-06-28-21:53:31,53,0,f6
2020-06-28-21:53:33,53,0,f6
2020-06-28-21:53:34,53,1,f6
2020-06-28-21:53:34,53,1,f6
2020-06-28-21:53:36,53,1,f6
2020-06-28-21:53:37,53,1,f6
2020-06-28-21:53:38,53,1,f6
2020-06-28-21:53:38,53,1,f6
2020-06-28-21:53:38,53,0,f6
2020-06-28-21:53:43,53,0,f6
2020-06-28-21:53:44,53,0,f6
2020-06-28-21:53:45,53,1,f6
2020-06-28-21:53:46,53,0,f6
2020-06-28-21:53:46,53,1,f6
2020-06-28-21:53:46,53,0,f6
2020-06-28-21:53:47,53,0,f6
2020-06-28-21:53:47,53,1,f6
2020-06-28-21:53:47,53,1,f6
2020-06-28-21:53:47,53,0,f6
2020-06-28-21:53:48,53,0,f6
2020-06-28-21:53:48,53,0,f6
2020-06-28-21:53:49,53,1,f6
2020-06-28-21:53:49,53,0,f6
2020-06-28-21:53:49,53,0,f6
2020-06-28-21:53:49,53,0,f6
2020-06-28-21:53:51,53,1,f6
2020-06-28-21:53:52,53,0,f6
2020-06-28-21:53:53,53,0,f6
2020-06-28-21:53:53,53,0,f6
2020-06-28-21:53:53,53,1,f6
2020-06-28-21:53:53,53,1,f6
2020-06-28-21:53:54,53,1,f6
2020-06-28-21:53:54,53,1,f6
2020-06-28-21:53:55,53,0,f6
2020-06-28-21:53:56,53,1,f6
2020-06-28-21:53:57,53,0,f6
2020-06-28-21:53:57,53,1,f6
2020-06-28-21:53:58,53,1,f6
2020-06-28-21:53:58,53,1,f6
2020-06-28-21:53:59,53,0,f6
2020-06-28-21:53:59,53,1,f6
2020-06-28-21:53:59,53,1,f6
2020-06-28-21:54:00,54,0,f6
2020-06-28-21:54:02,54,1,f6
2020-06-28-21:54:03,54,0,f6
2020-06-28-21:54:03,54,0,f6
2020-06-28-21:54:04,54,0,f6
2020-06-28-21:54:04,54,0,f6
2020-06-28-21:54:04,54,0,f6
2020-06-28-21:54:06,54,0,f6
2020-06-28-21:54:06,54,1,f6
2020-06-28-21:54:08,54,0,f6
2020-06-28-21:54:08,54,0,f6
2020-06-28-21:54:10,54,1,f6
2020-06-28-21:54:11,54,1,f6
2020-06-28-21:54:12,54,0,f6
2020-06-28-21:54:12,54,1,f6
2020-06-28-21:54:15,54,0,f6
2020-06-28-21:54:15,54,1,f6
2020-06-28-21:54:16,54,0,f6
2020-06-28-21:54:16,54,0,f6
2020-06-28-21:54:16,54,0,f6
2020-06-28-21:54:17,54,0,f6
2020-06-28-21:54:17,54,0,f6
2020-06-28-21:54:18,54,1,f6
2020-06-28-21:54:19,54,1,f6
2020-06-28-21:54:20,54,0,f6
2020-06-28-21:54:23,54,0,f6
2020-06-28-21:54:23,54,0,f6
2020-06-28-21:54:23,54,1,f6
2020-06-28-21:54:24,54,1,f6
2020-06-28-21:54:24,54,1,f6
2020-06-28-21:54:24,54,0,f6
2020-06-28-21:54:25,54,0,f6
2020-06-28-21:54:26,54,0,f6
2020-06-28-21:54:27,54,1,f6
2020-06-28-21:54:29,54,1,f6
2020-06-28-21:54:29,54,0,f6
2020-06-28-21:54:29,54,0,f6
2020-06-28-21:54:32,54,1,f6
2020-06-28-21:54:32,54,1,f6
2020-06-28-21:54:32,54,1,f6
2020-06-28-21:54:32,54,1,f6
2020-06-28-21:54:33,54,0,f6
2020-06-28-21:54:33,54,0,f6
2020-06-28-21:54:34,54,1,f6
2020-06-28-21:54:34,54,1,f6
2020-06-28-21:54:35,54,1,f6
2020-06-28-21:54:35,54,1,f6
2020-06-28-21:54:35,54,0,f6
2020-06-28-21:54:36,54,0,f6
2020-06-28-21:54:37,54,1,f6
2020-06-28-21:54:37,54,0,f6
2020-06-28-21:54:38,54,0,f6
2020-06-28-21:54:38,54,1,f6
2020-06-28-21:54:40,54,0,f6
2020-06-28-21:54:41,54,1,f6
2020-06-28-21:54:41,54,1,f6
2020-06-28-21:54:42,54,1,f6
2020-06-28-21:54:42,54,1,f6
2020-06-28-21:54:43,54,0,f6
2020-06-28-21:54:43,54,1,f6
2020-06-28-21:54:44,54,1,f6
2020-06-28-21:54:44,54,0,f6
2020-06-28-21:54:44,54,1,f6
2020-06-28-21:54:44,54,0,f6
2020-06-28-21:54:44,54,0,f6
2020-06-28-21:54:45,54,1,f6
2020-06-28-21:54:45,54,0,f6
2020-06-28-21:54:45,54,1,f6
2020-06-28-21:54:45,54,0,f6
2020-06-28-21:54:45,54,1,f6
2020-06-28-21:54:48,54,0,f6
2020-06-28-21:54:53,54,1,f6
2020-06-28-21:54:53,54,0,f6
2020-06-28-21:54:53,54,1,f6
2020-06-28-21:54:55,54,0,f6
2020-06-28-21:54:56,54,0,f6
2020-06-28-21:54:56,54,0,f6
2020-06-28-21:54:57,54,0,f6
2020-06-28-21:54:57,54,1,f6
2020-06-28-21:54:59,54,1,f6
2020-06-28-21:55:00,55,0,f6
2020-06-28-21:55:01,55,1,f6
2020-06-28-21:55:03,55,0,f6
2020-06-28-21:55:03,55,0,f6
2020-06-28-21:55:03,55,1,f6
2020-06-28-21:55:03,55,1,f6
2020-06-28-21:55:05,55,0,f6
2020-06-28-21:55:05,55,0,f6
2020-06-28-21:55:07,55,1,f6
2020-06-28-21:55:07,55,1,f6
2020-06-28-21:55:10,55,1,f6
2020-06-28-21:55:14,55,1,f6
2020-06-28-21:55:15,55,0,f6
2020-06-28-21:55:15,55,1,f6
2020-06-28-21:55:16,55,1,f6
2020-06-28-21:55:17,55,0,f6
2020-06-28-21:55:17,55,0,f6
2020-06-28-21:55:17,55,0,f6
2020-06-28-21:55:18,55,1,f6
2020-06-28-21:55:20,55,0,f6
2020-06-28-21:55:20,55,1,f6
2020-06-28-21:55:21,55,1,f6
2020-06-28-21:55:23,55,1,f6
2020-06-28-21:55:23,55,0,f6
2020-06-28-21:55:26,55,0,f6
2020-06-28-21:55:27,55,1,f6
2020-06-28-21:55:28,55,0,f6
2020-06-28-21:55:29,55,1,f6
2020-06-28-21:55:29,55,0,f6
2020-06-28-21:55:30,55,0,f6
2020-06-28-21:55:30,55,1,f6
2020-06-28-21:55:32,55,1,f6
2020-06-28-21:55:33,55,0,f6
2020-06-28-21:55:34,55,0,f6
2020-06-28-21:55:34,55,0,f6
2020-06-28-21:55:34,55,0,f6
2020-06-28-21:55:34,55,1,f6
2020-06-28-21:55:35,55,1,f6
2020-06-28-21:55:36,55,0,f6
2020-06-28-21:55:37,55,1,f6
2020-06-28-21:55:37,55,0,f6
2020-06-28-21:55:38,55,0,f6
2020-06-28-21:55:38,55,0,f6
2020-06-28-21:55:39,55,1,f6
2020-06-28-21:55:39,55,0,f6
2020-06-28-21:55:40,55,1,f6
2020-06-28-21:55:40,55,0,f6
2020-06-28-21:55:40,55,1,f6
2020-06-28-21:55:41,55,1,f6
2020-06-28-21:55:42,55,0,f6
2020-06-28-21:55:42,55,1,f6
2020-06-28-21:55:43,55,0,f6
2020-06-28-21:55:43,55,0,f6
2020-06-28-21:55:43,55,1,f6
2020-06-28-21:55:45,55,0,f6
2020-06-28-21:55:45,55,1,f6
2020-06-28-21:55:46,55,1,f6
2020-06-28-21:55:46,55,0,f6
2020-06-28-21:55:46,55,1,f6
2020-06-28-21:55:46,55,0,f6
2020-06-28-21:55:49,55,0,f6
2020-06-28-21:55:49,55,1,f6
2020-06-28-21:55:49,55,1,f6
2020-06-28-21:55:49,55,0,f6
2020-06-28-21:55:49,55,1,f6
2020-06-28-21:55:50,55,0,f6
2020-06-28-21:55:51,55,1,f6
2020-06-28-21:55:52,55,1,f6
2020-06-28-21:55:52,55,0,f6
2020-06-28-21:55:53,55,1,f6
2020-06-28-21:55:53,55,1,f6
2020-06-28-21:55:54,55,1,f6
2020-06-28-21:55:56,55,1,f6
2020-06-28-21:55:56,55,0,f6
2020-06-28-21:55:56,55,0,f6
2020-06-28-21:55:57,55,1,f6
2020-06-28-21:55:57,55,1,f6
2020-06-28-21:55:58,55,0,f6
2020-06-28-21:55:58,55,1,f6
2020-06-28-21:56:00,56,1,f6
2020-06-28-21:56:01,56,0,f6
2020-06-28-21:56:01,56,1,f6
2020-06-28-21:56:01,56,1,f6
2020-06-28-21:56:04,56,0,f6
2020-06-28-21:56:05,56,1,f6
2020-06-28-21:56:05,56,0,f6
2020-06-28-21:56:06,56,1,f6
2020-06-28-21:56:06,56,0,f6
2020-06-28-21:56:08,56,0,f6
2020-06-28-21:56:08,56,1,f6
2020-06-28-21:56:09,56,1,f6
2020-06-28-21:56:09,56,1,f6
2020-06-28-21:56:12,56,0,f6
2020-06-28-21:56:12,56,1,f6
2020-06-28-21:56:12,56,1,f6
2020-06-28-21:56:15,56,1,f6
2020-06-28-21:56:15,56,1,f6
2020-06-28-21:56:16,56,0,f6
2020-06-28-21:56:16,56,0,f6
2020-06-28-21:56:23,56,0,f6
2020-06-28-21:56:24,56,1,f6
2020-06-28-21:56:25,56,0,f6
2020-06-28-21:56:26,56,1,f6
2020-06-28-21:56:28,56,1,f6
2020-06-28-21:56:29,56,0,f6
2020-06-28-21:56:30,56,0,f6
2020-06-28-21:56:31,56,0,f6
2020-06-28-21:56:32,56,0,f6
2020-06-28-21:56:34,56,1,f6
2020-06-28-21:56:35,56,0,f6
2020-06-28-21:56:35,56,1,f6
2020-06-28-21:56:35,56,1,f6
2020-06-28-21:56:36,56,1,f6
2020-06-28-21:56:37,56,1,f6
2020-06-28-21:56:38,56,1,f6
2020-06-28-21:56:39,56,1,f6
2020-06-28-21:56:39,56,0,f6
2020-06-28-21:56:39,56,1,f6
2020-06-28-21:56:40,56,0,f6
2020-06-28-21:56:42,56,0,f6
2020-06-28-21:56:42,56,0,f6
2020-06-28-21:56:42,56,0,f6
2020-06-28-21:56:43,56,1,f6
2020-06-28-21:56:43,56,0,f6
2020-06-28-21:56:43,56,0,f6
2020-06-28-21:56:44,56,1,f6
2020-06-28-21:56:44,56,1,f6
2020-06-28-21:56:47,56,0,f6
2020-06-28-21:56:48,56,0,f6
2020-06-28-21:56:49,56,0,f6
2020-06-28-21:56:51,56,1,f6
2020-06-28-21:56:51,56,0,f6
2020-06-28-21:56:51,56,1,f6
2020-06-28-21:56:51,56,1,f6
2020-06-28-21:56:52,56,0,f6
2020-06-28-21:56:52,56,1,f6
2020-06-28-21:56:55,56,1,f6
2020-06-28-21:56:55,56,0,f6
2020-06-28-21:56:55,56,1,f6
2020-06-28-21:56:56,56,1,f6
2020-06-28-21:56:56,56,0,f6
2020-06-28-21:56:57,56,0,f6
2020-06-28-21:56:57,56,1,f6
2020-06-28-21:56:57,56,1,f6
2020-06-28-21:57:00,57,0,f6
2020-06-28-21:57:01,57,0,f6
2020-06-28-21:57:01,57,0,f6
2020-06-28-21:57:02,57,1,f6
2020-06-28-21:57:03,57,1,f6
2020-06-28-21:57:04,57,0,f6
2020-06-28-21:57:04,57,1,f6
2020-06-28-21:57:04,57,1,f6
2020-06-28-21:57:04,57,1,f6
2020-06-28-21:57:06,57,0,f6
2020-06-28-21:57:06,57,0,f6
2020-06-28-21:57:07,57,1,f6
2020-06-28-21:57:11,57,1,f6
2020-06-28-21:57:12,57,0,f6
2020-06-28-21:57:12,57,1,f6
2020-06-28-21:57:13,57,1,f6
2020-06-28-21:57:14,57,1,f6
2020-06-28-21:57:15,57,0,f6
2020-06-28-21:57:15,57,1,f6
2020-06-28-21:57:15,57,0,f6
2020-06-28-21:57:16,57,0,f6
2020-06-28-21:57:16,57,1,f6
2020-06-28-21:57:18,57,0,f6
2020-06-28-21:57:21,57,1,f6
2020-06-28-21:57:22,57,0,f6
2020-06-28-21:57:23,57,0,f6
2020-06-28-21:57:26,57,1,f6
2020-06-28-21:57:27,57,0,f6
2020-06-28-21:57:31,57,0,f6
2020-06-28-21:57:32,57,0,f6
2020-06-28-21:57:33,57,0,f6
2020-06-28-21:57:34,57,1,f6
2020-06-28-21:57:34,57,0,f6
2020-06-28-21:57:34,57,1,f6
2020-06-28-21:57:34,57,0,f6
2020-06-28-21:57:35,57,0,f6
2020-06-28-21:57:35,57,0,f6
2020-06-28-21:57:35,57,0,f6
2020-06-28-21:57:35,57,0,f6
2020-06-28-21:57:36,57,1,f6
2020-06-28-21:57:36,57,0,f6
2020-06-28-21:57:37,57,1,f6
2020-06-28-21:57:38,57,1,f6
2020-06-28-21:57:40,57,0,f6
2020-06-28-21:57:41,57,1,f6
2020-06-28-21:57:42,57,0,f6
2020-06-28-21:57:42,57,0,f6
2020-06-28-21:57:42,57,1,f6
2020-06-28-21:57:44,57,0,f6
2020-06-28-21:57:44,57,0,f6
2020-06-28-21:57:45,57,1,f6
2020-06-28-21:57:47,57,0,f6
2020-06-28-21:57:47,57,0,f6
2020-06-28-21:57:48,57,0,f6
2020-06-28-21:57:48,57,1,f6
2020-06-28-21:57:50,57,0,f6
2020-06-28-21:57:50,57,0,f6
2020-06-28-21:57:51,57,1,f6
2020-06-28-21:57:52,57,0,f6
2020-06-28-21:57:53,57,1,f6
2020-06-28-21:57:53,57,0,f6
2020-06-28-21:57:54,57,0,f6
2020-06-28-21:57:56,57,0,f6
2020-06-28-21:57:56,57,1,f6
2020-06-28-21:57:57,57,0,f6
2020-06-28-21:57:57,57,0,f6
2020-06-28-21:57:58,57,1,f6
2020-06-28-21:57:58,57,1,f6
2020-06-28-21:58:00,58,1,f6
2020-06-28-21:58:02,58,1,f6
2020-06-28-21:58:02,58,0,f6
2020-06-28-21:58:04,58,0,f6
2020-06-28-21:58:04,58,0,f6
2020-06-28-21:58:06,58,0,f6
2020-06-28-21:58:06,58,0,f6
2020-06-28-21:58:06,58,1,f6
2020-06-28-21:58:07,58,1,f6
2020-06-28-21:58:09,58,1,f6
2020-06-28-21:58:11,58,0,f6
2020-06-28-21:58:12,58,1,f6
2020-06-28-21:58:12,58,0,f6
2020-06-28-21:58:14,58,0,f6
2020-06-28-21:58:15,58,0,f6
2020-06-28-21:58:16,58,1,f6
2020-06-28-21:58:18,58,0,f6
2020-06-28-21:58:20,58,0,f6
2020-06-28-21:58:21,58,1,f6
2020-06-28-21:58:22,58,0,f6
2020-06-28-21:58:22,58,1,f6
2020-06-28-21:58:23,58,0,f6
2020-06-28-21:58:24,58,1,f6
2020-06-28-21:58:24,58,0,f6
2020-06-28-21:58:26,58,1,f6
2020-06-28-21:58:26,58,1,f6
2020-06-28-21:58:27,58,0,f6
2020-06-28-21:58:30,58,0,f6
2020-06-28-21:58:30,58,0,f6
2020-06-28-21:58:31,58,1,f6
2020-06-28-21:58:31,58,0,f6
2020-06-28-21:58:32,58,1,f6
2020-06-28-21:58:32,58,0,f6
2020-06-28-21:58:33,58,0,f6
2020-06-28-21:58:34,58,0,f6
2020-06-28-21:58:34,58,0,f6
2020-06-28-21:58:35,58,1,f6
2020-06-28-21:58:36,58,1,f6
2020-06-28-21:58:36,58,0,f6
2020-06-28-21:58:37,58,1,f6
2020-06-28-21:58:39,58,1,f6
2020-06-28-21:58:39,58,0,f6
2020-06-28-21:58:39,58,1,f6
2020-06-28-21:58:41,58,1,f6
2020-06-28-21:58:42,58,1,f6
2020-06-28-21:58:43,58,0,f6
2020-06-28-21:58:44,58,1,f6
2020-06-28-21:58:44,58,1,f6
2020-06-28-21:58:45,58,1,f6
2020-06-28-21:58:45,58,0,f6
2020-06-28-21:58:45,58,1,f6
2020-06-28-21:58:46,58,0,f6
2020-06-28-21:58:47,58,1,f6
2020-06-28-21:58:48,58,1,f6
2020-06-28-21:58:48,58,1,f6
2020-06-28-21:58:49,58,0,f6
2020-06-28-21:58:51,58,0,f6
2020-06-28-21:58:51,58,0,f6
2020-06-28-21:58:53,58,0,f6
2020-06-28-21:58:56,58,0,f6
2020-06-28-21:58:57,58,0,f6
2020-06-28-21:59:00,59,1,2020-06-28 21:59:00
2020-06-28-21:59:01,59,0,2020-06-28 21:59:01
2020-06-28-21:59:03,59,1,2020-06-28 21:59:03
2020-06-28-21:59:03,59,0,2020-06-28 21:59:03
2020-06-28-21:59:04,59,1,2020-06-28 21:59:04
2020-06-28-21:59:04,59,1,2020-06-28 21:59:04
2020-06-28-21:59:07,59,0,2020-06-28 21:59:07
2020-06-28-21:59:07,59,0,2020-06-28 21:59:07
