Date_Time,Minute,Status,Min_Class
51702,2020-07-01-13:13:13,13,1,f2
51703,2020-07-01-13:13:13,13,1,f2
51704,2020-07-01-13:13:14,13,0,f2
51705,2020-07-01-13:13:14,13,0,f2
51706,2020-07-01-13:13:15,13,0,f2
51707,2020-07-01-13:13:16,13,1,f2
51708,2020-07-01-13:13:19,13,1,f2
51709,2020-07-01-13:13:19,13,1,f2
51710,2020-07-01-13:13:20,13,0,f2
51711,2020-07-01-13:13:21,13,0,f2
51712,2020-07-01-13:13:21,13,0,f2
51713,2020-07-01-13:13:24,13,0,f2
51714,2020-07-01-13:13:25,13,1,f2
51715,2020-07-01-13:13:25,13,0,f2
51716,2020-07-01-13:13:26,13,0,f2
51717,2020-07-01-13:13:27,13,1,f2
51718,2020-07-01-13:13:27,13,1,f2
51719,2020-07-01-13:13:28,13,1,f2
51720,2020-07-01-13:13:28,13,0,f2
51721,2020-07-01-13:13:29,13,1,f2
51722,2020-07-01-13:13:30,13,1,f2
51723,2020-07-01-13:13:34,13,0,f2
51724,2020-07-01-13:13:35,13,0,f2
51725,2020-07-01-13:13:36,13,1,f2
51726,2020-07-01-13:13:38,13,0,f2
51727,2020-07-01-13:13:39,13,1,f2
51728,2020-07-01-13:13:39,13,0,f2
51729,2020-07-01-13:13:40,13,0,f2
51730,2020-07-01-13:13:40,13,0,f2
51731,2020-07-01-13:13:41,13,1,f2
51732,2020-07-01-13:13:41,13,1,f2
51733,2020-07-01-13:13:42,13,1,f2
51734,2020-07-01-13:13:43,13,1,f2
51735,2020-07-01-13:13:43,13,1,f2
51736,2020-07-01-13:13:44,13,0,f2
51737,2020-07-01-13:13:45,13,0,f2
51738,2020-07-01-13:13:47,13,1,f2
51739,2020-07-01-13:13:49,13,1,f2
51740,2020-07-01-13:13:49,13,0,f2
51741,2020-07-01-13:13:51,13,0,f2
51742,2020-07-01-13:13:51,13,1,f2
51743,2020-07-01-13:13:52,13,0,f2
51744,2020-07-01-13:13:52,13,0,f2
51745,2020-07-01-13:13:53,13,1,f2
51746,2020-07-01-13:13:53,13,0,f2
51747,2020-07-01-13:13:54,13,0,f2
51748,2020-07-01-13:13:54,13,1,f2
51749,2020-07-01-13:13:55,13,1,f2
51750,2020-07-01-13:13:56,13,1,f2
51751,2020-07-01-13:13:57,13,1,f2
51752,2020-07-01-13:13:57,13,0,f2
51753,2020-07-01-13:13:58,13,1,f2
51754,2020-07-01-13:13:58,13,0,f2
51755,2020-07-01-13:13:59,13,1,f2
51756,2020-07-01-13:14:01,14,1,f2
51757,2020-07-01-13:14:02,14,0,f2
51758,2020-07-01-13:14:02,14,0,f2
51759,2020-07-01-13:14:03,14,0,f2
51760,2020-07-01-13:14:03,14,0,f2
51761,2020-07-01-13:14:04,14,1,f2
51762,2020-07-01-13:14:04,14,1,f2
51763,2020-07-01-13:14:05,14,1,f2
51764,2020-07-01-13:14:05,14,0,f2
51765,2020-07-01-13:14:06,14,1,f2
51766,2020-07-01-13:14:08,14,0,f2
51767,2020-07-01-13:14:08,14,1,f2
51768,2020-07-01-13:14:09,14,0,f2
51769,2020-07-01-13:14:09,14,0,f2
51770,2020-07-01-13:14:10,14,1,f2
51771,2020-07-01-13:14:10,14,0,f2
51772,2020-07-01-13:14:12,14,1,f2
51773,2020-07-01-13:14:12,14,0,f2
51774,2020-07-01-13:14:13,14,0,f2
51775,2020-07-01-13:14:14,14,0,f2
51776,2020-07-01-13:14:15,14,0,f2
51777,2020-07-01-13:14:16,14,1,f2
51778,2020-07-01-13:14:16,14,1,f2
51779,2020-07-01-13:14:17,14,1,f2
51780,2020-07-01-13:14:18,14,0,f2
51781,2020-07-01-13:14:19,14,0,f2
51782,2020-07-01-13:14:19,14,1,f2
51783,2020-07-01-13:14:20,14,1,f2
51784,2020-07-01-13:14:21,14,1,f2
51785,2020-07-01-13:14:22,14,0,f2
51786,2020-07-01-13:14:23,14,1,f2
51787,2020-07-01-13:14:24,14,0,f2
51788,2020-07-01-13:14:24,14,0,f2
51789,2020-07-01-13:14:25,14,1,f2
51790,2020-07-01-13:14:25,14,1,f2
51791,2020-07-01-13:14:26,14,0,f2
51792,2020-07-01-13:14:27,14,1,f2
51793,2020-07-01-13:14:27,14,0,f2
51794,2020-07-01-13:14:28,14,1,f2
51795,2020-07-01-13:14:28,14,0,f2
51796,2020-07-01-13:14:29,14,0,f2
51797,2020-07-01-13:14:30,14,0,f2
51798,2020-07-01-13:14:31,14,1,f2
51799,2020-07-01-13:14:33,14,1,f2
51800,2020-07-01-13:14:34,14,1,f2
51801,2020-07-01-13:14:36,14,1,f2
51802,2020-07-01-13:14:37,14,1,f2
51803,2020-07-01-13:14:37,14,0,f2
51804,2020-07-01-13:14:38,14,1,f2
51805,2020-07-01-13:14:38,14,0,f2
51806,2020-07-01-13:14:40,14,1,f2
51807,2020-07-01-13:14:40,14,1,f2
51808,2020-07-01-13:14:43,14,1,f2
51809,2020-07-01-13:14:43,14,1,f2
51810,2020-07-01-13:14:44,14,0,f2
51811,2020-07-01-13:14:44,14,0,f2
51812,2020-07-01-13:14:45,14,0,f2
51813,2020-07-01-13:14:45,14,1,f2
51814,2020-07-01-13:14:46,14,1,f2
51815,2020-07-01-13:14:48,14,1,f2
51816,2020-07-01-13:14:49,14,1,f2
51817,2020-07-01-13:14:49,14,0,f2
51818,2020-07-01-13:14:50,14,1,f2
51819,2020-07-01-13:14:51,14,0,f2
51820,2020-07-01-13:14:51,14,1,f2
51821,2020-07-01-13:14:52,14,1,f2
51822,2020-07-01-13:14:55,14,1,f2
51823,2020-07-01-13:14:56,14,1,f2
51824,2020-07-01-13:14:56,14,0,f2
51825,2020-07-01-13:14:57,14,0,f2
51826,2020-07-01-13:14:57,14,1,f2
51827,2020-07-01-13:14:58,14,0,f2
51828,2020-07-01-13:14:58,14,0,f2
51829,2020-07-01-13:14:59,14,1,f2
51830,2020-07-01-13:14:59,14,0,f2
51831,2020-07-01-13:15:00,15,1,f2
51832,2020-07-01-13:15:01,15,1,f2
51833,2020-07-01-13:15:01,15,1,f2
51834,2020-07-01-13:15:03,15,1,f2
51835,2020-07-01-13:15:04,15,0,f2
51836,2020-07-01-13:15:06,15,0,f2
51837,2020-07-01-13:15:07,15,0,f2
51838,2020-07-01-13:15:08,15,1,f2
51839,2020-07-01-13:15:08,15,1,f2
51840,2020-07-01-13:15:14,15,0,f2
51841,2020-07-01-13:15:15,15,1,f2
51842,2020-07-01-13:15:15,15,1,f2
51843,2020-07-01-13:15:17,15,1,f2
51844,2020-07-01-13:15:17,15,0,f2
51845,2020-07-01-13:15:19,15,0,f2
51846,2020-07-01-13:15:21,15,1,f2
51847,2020-07-01-13:15:21,15,0,f2
51848,2020-07-01-13:15:22,15,1,f2
51849,2020-07-01-13:15:23,15,0,f2
51850,2020-07-01-13:15:24,15,0,f2
51851,2020-07-01-13:15:24,15,1,f2
51852,2020-07-01-13:15:25,15,1,f2
51853,2020-07-01-13:15:25,15,0,f2
51854,2020-07-01-13:15:26,15,0,f2
51855,2020-07-01-13:15:26,15,1,f2
51856,2020-07-01-13:15:27,15,0,f2
51857,2020-07-01-13:15:27,15,1,f2
51858,2020-07-01-13:15:28,15,1,f2
51859,2020-07-01-13:15:30,15,1,f2
51860,2020-07-01-13:15:30,15,1,f2
51861,2020-07-01-13:15:31,15,0,f2
51862,2020-07-01-13:15:32,15,0,f2
51863,2020-07-01-13:15:33,15,1,f2
51864,2020-07-01-13:15:34,15,0,f2
51865,2020-07-01-13:15:34,15,0,f2
51866,2020-07-01-13:15:35,15,1,f2
51867,2020-07-01-13:15:35,15,0,f2
51868,2020-07-01-13:15:36,15,1,f2
51869,2020-07-01-13:15:36,15,0,f2
51870,2020-07-01-13:15:39,15,0,f2
51871,2020-07-01-13:15:39,15,0,f2
51872,2020-07-01-13:15:40,15,0,f2
51873,2020-07-01-13:15:41,15,1,f2
51874,2020-07-01-13:15:43,15,0,f2
51875,2020-07-01-13:15:43,15,1,f2
51876,2020-07-01-13:15:44,15,1,f2
51877,2020-07-01-13:15:45,15,1,f2
51878,2020-07-01-13:15:46,15,1,f2
51879,2020-07-01-13:15:47,15,1,f2
51880,2020-07-01-13:15:48,15,0,f2
51881,2020-07-01-13:15:48,15,0,f2
51882,2020-07-01-13:15:48,15,0,f2
51883,2020-07-01-13:15:49,15,0,f2
51884,2020-07-01-13:15:50,15,0,f2
51885,2020-07-01-13:15:50,15,0,f2
51886,2020-07-01-13:15:51,15,0,f2
51887,2020-07-01-13:15:51,15,1,f2
51888,2020-07-01-13:15:52,15,0,f2
51889,2020-07-01-13:15:52,15,1,f2
51890,2020-07-01-13:15:53,15,1,f2
51891,2020-07-01-13:15:53,15,0,f2
51892,2020-07-01-13:15:54,15,1,f2
51893,2020-07-01-13:15:54,15,1,f2
51894,2020-07-01-13:15:55,15,0,f2
51895,2020-07-01-13:15:55,15,0,f2
51896,2020-07-01-13:15:56,15,0,f2
51897,2020-07-01-13:15:56,15,0,f2
51898,2020-07-01-13:15:57,15,1,f2
51899,2020-07-01-13:15:57,15,1,f2
51900,2020-07-01-13:15:58,15,1,f2
51901,2020-07-01-13:15:58,15,1,f2
51902,2020-07-01-13:15:59,15,1,f2
51903,2020-07-01-13:15:59,15,1,f2
51904,2020-07-01-13:16:00,16,1,f2
51905,2020-07-01-13:16:00,16,0,f2
51906,2020-07-01-13:16:01,16,1,f2
51907,2020-07-01-13:16:01,16,1,f2
51908,2020-07-01-13:16:02,16,0,f2
51909,2020-07-01-13:16:02,16,0,f2
51910,2020-07-01-13:16:03,16,1,f2
51911,2020-07-01-13:16:03,16,0,f2
51912,2020-07-01-13:16:04,16,1,f2
51913,2020-07-01-13:16:04,16,0,f2
51914,2020-07-01-13:16:05,16,0,f2
51915,2020-07-01-13:16:06,16,1,f2
51916,2020-07-01-13:16:06,16,0,f2
51917,2020-07-01-13:16:07,16,1,f2
51918,2020-07-01-13:16:07,16,1,f2
51919,2020-07-01-13:16:08,16,1,f2
51920,2020-07-01-13:16:08,16,1,f2
51921,2020-07-01-13:16:09,16,0,f2
51922,2020-07-01-13:16:09,16,0,f2
51923,2020-07-01-13:16:10,16,1,f2
51924,2020-07-01-13:16:10,16,1,f2
51925,2020-07-01-13:16:11,16,1,f2
51926,2020-07-01-13:16:11,16,0,f2
51927,2020-07-01-13:16:12,16,0,f2
51928,2020-07-01-13:16:16,16,0,f2
51929,2020-07-01-13:16:17,16,0,f2
51930,2020-07-01-13:16:17,16,0,f2
51931,2020-07-01-13:16:18,16,1,f2
51932,2020-07-01-13:16:18,16,1,f2
51933,2020-07-01-13:16:19,16,0,f2
51934,2020-07-01-13:16:20,16,0,f2
51935,2020-07-01-13:16:21,16,1,f2
51936,2020-07-01-13:16:21,16,0,f2
51937,2020-07-01-13:16:22,16,0,f2
51938,2020-07-01-13:16:23,16,0,f2
51939,2020-07-01-13:16:25,16,1,f2
51940,2020-07-01-13:16:27,16,0,f2
51941,2020-07-01-13:16:27,16,1,f2
51942,2020-07-01-13:16:34,16,1,f2
51943,2020-07-01-13:16:35,16,0,f2
51944,2020-07-01-13:16:37,16,0,f2
51945,2020-07-01-13:16:39,16,0,f2
51946,2020-07-01-13:16:39,16,1,f2
51947,2020-07-01-13:16:40,16,1,f2
51948,2020-07-01-13:16:43,16,0,f2
51949,2020-07-01-13:16:44,16,1,f2
51950,2020-07-01-13:16:44,16,1,f2
51951,2020-07-01-13:16:45,16,0,f2
51952,2020-07-01-13:16:46,16,1,f2
51953,2020-07-01-13:16:47,16,1,f2
51954,2020-07-01-13:16:47,16,1,f2
51955,2020-07-01-13:16:50,16,0,f2
51956,2020-07-01-13:16:51,16,1,f2
51957,2020-07-01-13:16:51,16,1,f2
51958,2020-07-01-13:16:52,16,1,f2
51959,2020-07-01-13:16:52,16,0,f2
51960,2020-07-01-13:16:53,16,1,f2
51961,2020-07-01-13:16:54,16,1,f2
51962,2020-07-01-13:16:54,16,0,f2
51963,2020-07-01-13:16:55,16,0,f2
51964,2020-07-01-13:16:56,16,1,f2
51965,2020-07-01-13:16:57,16,0,f2
51966,2020-07-01-13:16:58,16,1,f2
51967,2020-07-01-13:16:58,16,1,f2
51968,2020-07-01-13:17:00,17,1,f2
51969,2020-07-01-13:17:00,17,0,f2
51970,2020-07-01-13:17:01,17,0,f2
51971,2020-07-01-13:17:01,17,0,f2
51972,2020-07-01-13:17:02,17,0,f2
51973,2020-07-01-13:17:03,17,1,f2
51974,2020-07-01-13:17:03,17,0,f2
51975,2020-07-01-13:17:04,17,0,f2
51976,2020-07-01-13:17:05,17,0,f2
51977,2020-07-01-13:17:06,17,1,f2
51978,2020-07-01-13:17:07,17,1,f2
51979,2020-07-01-13:17:08,17,0,f2
51980,2020-07-01-13:17:08,17,1,f2
51981,2020-07-01-13:17:09,17,0,f2
51982,2020-07-01-13:17:09,17,0,f2
51983,2020-07-01-13:17:10,17,1,f2
51984,2020-07-01-13:17:10,17,0,f2
51985,2020-07-01-13:17:11,17,0,f2
51986,2020-07-01-13:17:12,17,0,f2
51987,2020-07-01-13:17:12,17,1,f2
51988,2020-07-01-13:17:13,17,0,f2
51989,2020-07-01-13:17:13,17,1,f2
51990,2020-07-01-13:17:15,17,1,f2
51991,2020-07-01-13:17:15,17,1,f2
51992,2020-07-01-13:17:16,17,1,f2
51993,2020-07-01-13:17:16,17,0,f2
51994,2020-07-01-13:17:17,17,0,f2
51995,2020-07-01-13:17:18,17,0,f2
51996,2020-07-01-13:17:18,17,1,f2
51997,2020-07-01-13:17:19,17,0,f2
51998,2020-07-01-13:17:21,17,0,f2
51999,2020-07-01-13:17:22,17,0,f2
52000,2020-07-01-13:17:23,17,1,f2
52001,2020-07-01-13:17:23,17,0,f2
52002,2020-07-01-13:17:24,17,0,f2
52003,2020-07-01-13:17:24,17,0,f2
52004,2020-07-01-13:17:25,17,0,f2
52005,2020-07-01-13:17:25,17,0,f2
52006,2020-07-01-13:17:26,17,1,f2
52007,2020-07-01-13:17:26,17,1,f2
52008,2020-07-01-13:17:27,17,1,f2
52009,2020-07-01-13:17:27,17,0,f2
52010,2020-07-01-13:17:28,17,1,f2
52011,2020-07-01-13:17:28,17,1,f2
52012,2020-07-01-13:17:30,17,0,f2
52013,2020-07-01-13:17:30,17,1,f2
52014,2020-07-01-13:17:31,17,0,f2
52015,2020-07-01-13:17:32,17,1,f2
52016,2020-07-01-13:17:32,17,1,f2
52017,2020-07-01-13:17:33,17,1,f2
52018,2020-07-01-13:17:34,17,0,f2
52019,2020-07-01-13:17:34,17,1,f2
52020,2020-07-01-13:17:35,17,0,f2
52021,2020-07-01-13:17:35,17,0,f2
52022,2020-07-01-13:17:36,17,1,f2
52023,2020-07-01-13:17:36,17,0,f2
52024,2020-07-01-13:17:37,17,1,f2
52025,2020-07-01-13:17:37,17,1,f2
52026,2020-07-01-13:17:38,17,0,f2
52027,2020-07-01-13:17:38,17,0,f2
52028,2020-07-01-13:17:39,17,0,f2
52029,2020-07-01-13:17:40,17,1,f2
52030,2020-07-01-13:17:43,17,1,f2
52031,2020-07-01-13:17:45,17,1,f2
52032,2020-07-01-13:17:45,17,1,f2
52033,2020-07-01-13:17:46,17,1,f2
52034,2020-07-01-13:17:47,17,0,f2
52035,2020-07-01-13:17:48,17,0,f2
52036,2020-07-01-13:17:48,17,0,f2
52037,2020-07-01-13:17:49,17,0,f2
52038,2020-07-01-13:17:49,17,0,f2
52039,2020-07-01-13:17:52,17,0,f2
52040,2020-07-01-13:17:52,17,1,f2
52041,2020-07-01-13:17:53,17,0,f2
52042,2020-07-01-13:17:54,17,1,f2
52043,2020-07-01-13:17:54,17,0,f2
52044,2020-07-01-13:17:55,17,1,f2
52045,2020-07-01-13:17:55,17,1,f2
52046,2020-07-01-13:17:56,17,0,f2
52047,2020-07-01-13:17:57,17,1,f2
52048,2020-07-01-13:17:58,17,0,f2
52049,2020-07-01-13:17:59,17,1,f2
52050,2020-07-01-13:18:05,18,1,f2
52051,2020-07-01-13:18:05,18,0,f2
52052,2020-07-01-13:18:08,18,1,f2
52053,2020-07-01-13:18:08,18,0,f2
52054,2020-07-01-13:18:09,18,1,f2
52055,2020-07-01-13:18:09,18,0,f2
52056,2020-07-01-13:18:10,18,1,f2
52057,2020-07-01-13:18:10,18,0,f2
52058,2020-07-01-13:18:15,18,1,f2
52059,2020-07-01-13:18:16,18,1,f2
52060,2020-07-01-13:18:16,18,0,f2
52061,2020-07-01-13:18:17,18,0,f2
52062,2020-07-01-13:18:18,18,1,f2
52063,2020-07-01-13:18:18,18,0,f2
52064,2020-07-01-13:18:19,18,1,f2
52065,2020-07-01-13:18:19,18,0,f2
52066,2020-07-01-13:18:20,18,1,f2
52067,2020-07-01-13:18:20,18,1,f2
52068,2020-07-01-13:18:21,18,0,f2
52069,2020-07-01-13:18:21,18,1,f2
52070,2020-07-01-13:18:22,18,1,f2
52071,2020-07-01-13:18:22,18,0,f2
52072,2020-07-01-13:18:23,18,1,f2
52073,2020-07-01-13:18:23,18,1,f2
52074,2020-07-01-13:18:24,18,1,f2
52075,2020-07-01-13:18:24,18,0,f2
52076,2020-07-01-13:18:25,18,1,f2
52077,2020-07-01-13:18:25,18,1,f2
52078,2020-07-01-13:18:26,18,0,f2
52079,2020-07-01-13:18:26,18,1,f2
52080,2020-07-01-13:18:27,18,1,f2
52081,2020-07-01-13:18:27,18,0,f2
52082,2020-07-01-13:18:28,18,1,f2
52083,2020-07-01-13:18:29,18,1,f2
52084,2020-07-01-13:18:30,18,1,f2
52085,2020-07-01-13:18:30,18,0,f2
52086,2020-07-01-13:18:31,18,1,f2
52087,2020-07-01-13:18:31,18,0,f2
52088,2020-07-01-13:18:32,18,0,f2
52089,2020-07-01-13:18:33,18,1,f2
52090,2020-07-01-13:18:34,18,0,f2
52091,2020-07-01-13:18:34,18,1,f2
52092,2020-07-01-13:18:35,18,0,f2
52093,2020-07-01-13:18:35,18,1,f2
52094,2020-07-01-13:18:36,18,1,f2
52095,2020-07-01-13:18:37,18,1,f2
52096,2020-07-01-13:18:39,18,0,f2
52097,2020-07-01-13:18:41,18,1,f2
52098,2020-07-01-13:18:42,18,1,f2
52099,2020-07-01-13:18:43,18,1,f2
52100,2020-07-01-13:18:43,18,1,f2
52101,2020-07-01-13:18:44,18,0,f2
52102,2020-07-01-13:18:46,18,1,f2
52103,2020-07-01-13:18:46,18,1,f2
52104,2020-07-01-13:18:47,18,1,f2
52105,2020-07-01-13:18:47,18,1,f2
52106,2020-07-01-13:18:48,18,0,f2
52107,2020-07-01-13:18:48,18,0,f2
52108,2020-07-01-13:18:49,18,1,f2
52109,2020-07-01-13:18:51,18,1,f2
52110,2020-07-01-13:18:52,18,0,f2
52111,2020-07-01-13:18:53,18,1,f2
52112,2020-07-01-13:18:54,18,0,f2
52113,2020-07-01-13:18:56,18,1,f2
52114,2020-07-01-13:18:57,18,0,f2
52115,2020-07-01-13:18:57,18,1,f2
52116,2020-07-01-13:18:58,18,1,f2
52117,2020-07-01-13:18:58,18,0,f2
52118,2020-07-01-13:18:59,18,1,f2
52119,2020-07-01-13:18:59,18,1,f2
52120,2020-07-01-13:19:00,19,0,2020-07-01 13:19:00
52121,2020-07-01-13:19:02,19,0,2020-07-01 13:19:02
52122,2020-07-01-13:19:07,19,1,2020-07-01 13:19:07
52123,2020-07-01-13:19:07,19,1,2020-07-01 13:19:07
52124,2020-07-01-13:19:08,19,1,2020-07-01 13:19:08
52125,2020-07-01-13:19:09,19,0,2020-07-01 13:19:09
52126,2020-07-01-13:19:09,19,0,2020-07-01 13:19:09
52127,2020-07-01-13:19:10,19,1,2020-07-01 13:19:10
52128,2020-07-01-13:19:11,19,0,2020-07-01 13:19:11
52129,2020-07-01-13:19:11,19,1,2020-07-01 13:19:11
52130,2020-07-01-13:19:12,19,1,2020-07-01 13:19:12
52131,2020-07-01-13:19:12,19,0,2020-07-01 13:19:12
52132,2020-07-01-13:19:13,19,1,2020-07-01 13:19:13
52133,2020-07-01-13:19:13,19,1,2020-07-01 13:19:13
52134,2020-07-01-13:19:14,19,1,2020-07-01 13:19:14
52135,2020-07-01-13:19:15,19,0,2020-07-01 13:19:15
52136,2020-07-01-13:19:15,19,0,2020-07-01 13:19:15
52137,2020-07-01-13:19:18,19,1,2020-07-01 13:19:18
52138,2020-07-01-13:19:18,19,1,2020-07-01 13:19:18
52139,2020-07-01-13:19:19,19,1,2020-07-01 13:19:19
52140,2020-07-01-13:19:20,19,0,2020-07-01 13:19:20
52141,2020-07-01-13:19:21,19,0,2020-07-01 13:19:21
52142,2020-07-01-13:19:21,19,0,2020-07-01 13:19:21
52143,2020-07-01-13:19:22,19,0,2020-07-01 13:19:22
52144,2020-07-01-13:19:22,19,0,2020-07-01 13:19:22
52145,2020-07-01-13:19:23,19,1,2020-07-01 13:19:23
52146,2020-07-01-13:19:23,19,0,2020-07-01 13:19:23
52147,2020-07-01-13:19:24,19,0,2020-07-01 13:19:24
52148,2020-07-01-13:19:24,19,0,2020-07-01 13:19:24
52149,2020-07-01-13:19:26,19,1,2020-07-01 13:19:26
52150,2020-07-01-13:19:26,19,1,2020-07-01 13:19:26
52151,2020-07-01-13:19:27,19,1,2020-07-01 13:19:27
52152,2020-07-01-13:19:29,19,1,2020-07-01 13:19:29
52153,2020-07-01-13:19:29,19,0,2020-07-01 13:19:29
52154,2020-07-01-13:19:30,19,0,2020-07-01 13:19:30
52155,2020-07-01-13:19:30,19,1,2020-07-01 13:19:30
52156,2020-07-01-13:19:31,19,1,2020-07-01 13:19:31
52157,2020-07-01-13:19:31,19,1,2020-07-01 13:19:31
52158,2020-07-01-13:19:32,19,1,2020-07-01 13:19:32
52159,2020-07-01-13:19:32,19,0,2020-07-01 13:19:32
52160,2020-07-01-13:19:33,19,0,2020-07-01 13:19:33
52161,2020-07-01-13:19:34,19,0,2020-07-01 13:19:34
52162,2020-07-01-13:19:34,19,0,2020-07-01 13:19:34
52163,2020-07-01-13:19:35,19,0,2020-07-01 13:19:35
52164,2020-07-01-13:19:35,19,1,2020-07-01 13:19:35
52165,2020-07-01-13:19:36,19,1,2020-07-01 13:19:36
52166,2020-07-01-13:19:37,19,1,2020-07-01 13:19:37
52167,2020-07-01-13:19:38,19,0,2020-07-01 13:19:38
52168,2020-07-01-13:19:39,19,0,2020-07-01 13:19:39
52169,2020-07-01-13:19:40,19,1,2020-07-01 13:19:40
52170,2020-07-01-13:19:40,19,0,2020-07-01 13:19:40
52171,2020-07-01-13:19:41,19,1,2020-07-01 13:19:41
52172,2020-07-01-13:19:42,19,0,2020-07-01 13:19:42
52173,2020-07-01-13:19:42,19,1,2020-07-01 13:19:42
52174,2020-07-01-13:19:44,19,0,2020-07-01 13:19:44
52175,2020-07-01-13:19:45,19,0,2020-07-01 13:19:45
52176,2020-07-01-13:19:45,19,1,2020-07-01 13:19:45
52177,2020-07-01-13:19:46,19,0,2020-07-01 13:19:46
52178,2020-07-01-13:19:46,19,1,2020-07-01 13:19:46
52179,2020-07-01-13:19:47,19,0,2020-07-01 13:19:47
52180,2020-07-01-13:19:47,19,1,2020-07-01 13:19:47
52181,2020-07-01-13:19:48,19,1,2020-07-01 13:19:48
52182,2020-07-01-13:19:48,19,1,2020-07-01 13:19:48
52183,2020-07-01-13:19:49,19,1,2020-07-01 13:19:49
52184,2020-07-01-13:19:51,19,1,2020-07-01 13:19:51
52185,2020-07-01-13:19:51,19,1,2020-07-01 13:19:51
52186,2020-07-01-13:19:52,19,0,2020-07-01 13:19:52
52187,2020-07-01-13:19:53,19,1,2020-07-01 13:19:53
52188,2020-07-01-13:19:54,19,0,2020-07-01 13:19:54
52189,2020-07-01-13:19:54,19,1,2020-07-01 13:19:54
52190,2020-07-01-13:19:55,19,1,2020-07-01 13:19:55
52191,2020-07-01-13:19:55,19,1,2020-07-01 13:19:55
52192,2020-07-01-13:19:56,19,1,2020-07-01 13:19:56
52193,2020-07-01-13:19:56,19,1,2020-07-01 13:19:56
52194,2020-07-01-13:19:57,19,0,2020-07-01 13:19:57
52195,2020-07-01-13:20:00,20,1,f3
52196,2020-07-01-13:20:02,20,0,f3
52197,2020-07-01-13:20:04,20,0,f3
52198,2020-07-01-13:20:05,20,0,f3
52199,2020-07-01-13:20:06,20,0,f3
52200,2020-07-01-13:20:06,20,1,f3
52201,2020-07-01-13:20:07,20,0,f3
52202,2020-07-01-13:20:07,20,0,f3
52203,2020-07-01-13:20:08,20,0,f3
52204,2020-07-01-13:20:09,20,1,f3
52205,2020-07-01-13:20:09,20,0,f3
52206,2020-07-01-13:20:10,20,0,f3
52207,2020-07-01-13:20:10,20,1,f3
52208,2020-07-01-13:20:11,20,1,f3
52209,2020-07-01-13:20:11,20,0,f3
52210,2020-07-01-13:20:12,20,1,f3
52211,2020-07-01-13:20:12,20,1,f3
52212,2020-07-01-13:20:13,20,0,f3
52213,2020-07-01-13:20:13,20,1,f3
52214,2020-07-01-13:20:14,20,1,f3
52215,2020-07-01-13:20:14,20,1,f3
52216,2020-07-01-13:20:15,20,1,f3
52217,2020-07-01-13:20:16,20,1,f3
52218,2020-07-01-13:20:16,20,0,f3
52219,2020-07-01-13:20:17,20,0,f3
52220,2020-07-01-13:20:17,20,1,f3
52221,2020-07-01-13:20:18,20,1,f3
52222,2020-07-01-13:20:18,20,0,f3
52223,2020-07-01-13:20:19,20,0,f3
52224,2020-07-01-13:20:19,20,1,f3
52225,2020-07-01-13:20:20,20,0,f3
52226,2020-07-01-13:20:20,20,1,f3
52227,2020-07-01-13:20:21,20,0,f3
52228,2020-07-01-13:20:21,20,1,f3
52229,2020-07-01-13:20:22,20,0,f3
52230,2020-07-01-13:20:23,20,0,f3
52231,2020-07-01-13:20:23,20,1,f3
52232,2020-07-01-13:20:24,20,0,f3
52233,2020-07-01-13:20:24,20,0,f3
52234,2020-07-01-13:20:25,20,0,f3
52235,2020-07-01-13:20:25,20,1,f3
52236,2020-07-01-13:20:26,20,1,f3
52237,2020-07-01-13:20:26,20,0,f3
52238,2020-07-01-13:20:27,20,1,f3
52239,2020-07-01-13:20:27,20,1,f3
52240,2020-07-01-13:20:28,20,0,f3
52241,2020-07-01-13:20:29,20,0,f3
52242,2020-07-01-13:20:29,20,1,f3
52243,2020-07-01-13:20:30,20,1,f3
52244,2020-07-01-13:20:31,20,0,f3
52245,2020-07-01-13:20:31,20,1,f3
52246,2020-07-01-13:20:32,20,0,f3
52247,2020-07-01-13:20:32,20,1,f3
52248,2020-07-01-13:20:33,20,1,f3
52249,2020-07-01-13:20:33,20,0,f3
52250,2020-07-01-13:20:34,20,0,f3
52251,2020-07-01-13:20:36,20,1,f3
52252,2020-07-01-13:20:37,20,1,f3
52253,2020-07-01-13:20:38,20,1,f3
52254,2020-07-01-13:20:38,20,0,f3
52255,2020-07-01-13:20:39,20,1,f3
52256,2020-07-01-13:20:40,20,0,f3
52257,2020-07-01-13:20:41,20,1,f3
52258,2020-07-01-13:20:41,20,0,f3
52259,2020-07-01-13:20:43,20,1,f3
52260,2020-07-01-13:20:44,20,0,f3
52261,2020-07-01-13:20:44,20,1,f3
52262,2020-07-01-13:20:45,20,0,f3
52263,2020-07-01-13:20:49,20,0,f3
52264,2020-07-01-13:20:50,20,1,f3
52265,2020-07-01-13:20:50,20,0,f3
52266,2020-07-01-13:20:51,20,0,f3
52267,2020-07-01-13:20:51,20,1,f3
52268,2020-07-01-13:20:52,20,0,f3
52269,2020-07-01-13:20:52,20,1,f3
52270,2020-07-01-13:20:53,20,1,f3
52271,2020-07-01-13:20:53,20,1,f3
52272,2020-07-01-13:20:54,20,0,f3
52273,2020-07-01-13:20:54,20,1,f3
52274,2020-07-01-13:20:55,20,1,f3
52275,2020-07-01-13:20:57,20,1,f3
52276,2020-07-01-13:20:58,20,1,f3
